payment_id,customer_id,amount,payment_method,failure_reason,timestamp,initial_action,recovered,recovery_time_hours
P010747,C02432,3144.84,NetBanking,insufficient_balance,2026-01-19 09:38:00,escalate,True,44.0
P010748,C03679,23603.84,UPI,card_declined,2026-06-22 23:45:00,escalate,True,16.0
P010749,C02181,5093.43,UPI,insufficient_balance,2026-02-12 01:08:00,payment_link,False,
P010750,C03929,3779.49,Card,expired_card,2026-05-10 07:03:00,retry,False,
P010751,C00764,1452.96,Card,network_error,2026-05-26 07:57:00,escalate,False,
P010752,C03203,1375.92,UPI,insufficient_balance,2026-01-06 23:29:00,escalate,True,68.0
P010753,C00031,1354.53,NetBanking,network_error,2026-02-15 11:58:00,escalate,False,
P010754,C02319,971.88,UPI,insufficient_balance,2026-03-29 18:02:00,payment_link,True,57.0
P010755,C00621,2128.73,Card,network_error,2026-02-04 13:25:00,message,True,10.0
P010756,C01196,1667.63,UPI,network_error,2026-01-19 02:21:00,payment_link,False,
P010757,C01127,11022.47,UPI,network_error,2026-04-27 00:18:00,retry,False,
P010758,C03908,567.76,UPI,limit_exceeded,2026-01-28 11:18:00,message,True,12.0
P010759,C01754,1615.53,Card,bank_timeout,2026-04-05 13:11:00,payment_link,False,
P010760,C00176,1219.56,Card,limit_exceeded,2026-02-20 07:59:00,retry,False,
P010761,C02035,2341.79,Card,expired_card,2026-01-23 07:53:00,retry,False,
P010762,C01493,2753.82,Card,card_declined,2026-03-28 08:41:00,escalate,False,
P010763,C00572,4116.17,UPI,expired_card,2026-05-26 10:22:00,escalate,False,
P010764,C00029,793.01,NetBanking,network_error,2026-02-27 12:09:00,retry,False,
P010765,C01973,2736.29,Card,limit_exceeded,2026-04-30 06:46:00,message,True,27.0
P010766,C03340,2186.05,UPI,card_declined,2026-02-27 13:53:00,escalate,False,
P010767,C00275,1960.45,NetBanking,limit_exceeded,2026-03-21 06:38:00,payment_link,True,65.0
P010768,C02832,3927.96,Card,insufficient_balance,2026-05-14 23:17:00,stop,False,
P010769,C00827,11024.17,Card,card_declined,2026-06-23 20:31:00,escalate,False,
P010770,C01765,1995.03,Card,insufficient_balance,2026-05-31 09:54:00,stop,False,
P010771,C02134,2205.61,UPI,card_declined,2026-04-24 12:11:00,retry,False,
P010772,C03279,1257.48,NetBanking,insufficient_balance,2026-02-28 23:48:00,retry,False,
P010773,C02966,5482.38,NetBanking,card_declined,2026-04-07 17:16:00,retry,False,
P010774,C00194,8571.6,UPI,bank_timeout,2026-02-03 13:42:00,retry,True,36.0
P010775,C00042,475.28,Card,network_error,2026-02-26 07:11:00,payment_link,False,
P010776,C02307,2716.09,Card,network_error,2026-03-28 21:51:00,retry,False,
P010777,C02970,401.56,Card,network_error,2026-03-29 13:49:00,stop,True,21.0
P010778,C02275,462.0,UPI,card_declined,2026-05-30 02:51:00,escalate,False,
P010779,C00399,4265.81,UPI,card_declined,2026-01-31 10:32:00,stop,False,
P010780,C01071,1009.71,Card,card_declined,2026-04-14 01:47:00,escalate,False,
P010781,C02434,10348.71,UPI,card_declined,2026-02-06 01:40:00,escalate,True,65.0
P010782,C01631,4542.31,Card,insufficient_balance,2026-05-18 22:49:00,retry,True,2.0
P010783,C03521,2365.74,Card,insufficient_balance,2026-03-04 09:12:00,payment_link,False,
P010784,C01690,4132.57,UPI,insufficient_balance,2026-03-23 03:00:00,escalate,True,26.0
P010785,C01548,4143.99,UPI,network_error,2026-01-30 15:35:00,stop,False,
P010786,C03609,5386.94,UPI,network_error,2026-02-16 15:42:00,stop,False,
P010787,C03784,3609.39,Card,card_declined,2026-02-10 21:32:00,message,False,
P010788,C00115,1880.14,UPI,insufficient_balance,2026-05-07 12:30:00,retry,False,
P010789,C00133,23338.89,UPI,insufficient_balance,2026-01-08 21:30:00,escalate,False,
P010790,C00778,2329.27,UPI,bank_timeout,2026-02-04 18:02:00,payment_link,True,15.0
P010791,C00804,1602.39,NetBanking,limit_exceeded,2026-06-28 03:42:00,stop,False,
P010792,C03043,1185.66,UPI,card_declined,2026-06-02 15:52:00,retry,False,
P010793,C01148,13790.41,Card,bank_timeout,2026-05-25 09:13:00,retry,False,
P010794,C02539,1999.13,NetBanking,network_error,2026-05-26 03:26:00,message,False,
P010795,C03138,2020.33,UPI,network_error,2026-04-27 17:09:00,retry,True,45.0
P010796,C01693,3932.92,NetBanking,limit_exceeded,2026-04-03 12:31:00,payment_link,True,16.0
P010797,C02709,2669.01,UPI,insufficient_balance,2026-02-13 14:31:00,escalate,False,
P010798,C01540,4409.27,NetBanking,card_declined,2026-01-11 09:43:00,retry,True,44.0
P010799,C02891,5595.57,UPI,network_error,2026-04-30 19:52:00,message,False,
P010800,C03673,3027.94,UPI,bank_timeout,2026-06-29 18:37:00,escalate,False,
P010801,C01935,834.73,Card,insufficient_balance,2026-01-12 22:41:00,payment_link,False,
P010802,C01793,1502.77,UPI,expired_card,2026-02-07 22:57:00,escalate,True,69.0
P010803,C00305,5088.66,NetBanking,bank_timeout,2026-01-27 11:32:00,message,True,2.0
P010804,C01229,4915.22,Card,network_error,2026-05-10 07:04:00,stop,False,
P010805,C01368,1920.38,UPI,limit_exceeded,2026-05-10 19:13:00,message,False,
P010806,C03707,4934.2,Card,network_error,2026-03-04 18:39:00,message,False,
P010807,C02105,5880.85,UPI,insufficient_balance,2026-04-08 17:34:00,stop,False,
P010808,C01460,601.66,NetBanking,bank_timeout,2026-02-13 11:10:00,message,False,
P010809,C03622,4834.43,UPI,limit_exceeded,2026-05-07 07:25:00,escalate,True,50.0
P010810,C02054,2535.55,Card,network_error,2026-04-06 22:34:00,stop,True,60.0
P010811,C01407,3252.87,UPI,network_error,2026-03-30 03:57:00,payment_link,True,37.0
P010812,C01853,3661.32,UPI,limit_exceeded,2026-01-07 13:49:00,stop,False,
P010813,C00989,4411.98,Card,insufficient_balance,2026-03-17 17:57:00,payment_link,False,
P010814,C03222,790.24,UPI,insufficient_balance,2026-01-01 00:29:00,stop,False,
P010815,C01932,3732.4,NetBanking,network_error,2026-03-13 15:10:00,stop,False,
P010816,C01362,4023.09,Card,card_declined,2026-02-06 10:13:00,stop,False,
P010817,C02063,4973.77,NetBanking,expired_card,2026-02-13 19:54:00,escalate,False,
P010818,C00670,1385.14,Card,bank_timeout,2026-04-30 01:17:00,message,True,17.0
P010819,C02923,3248.8,NetBanking,insufficient_balance,2026-03-19 10:38:00,escalate,True,18.0
P010820,C00516,1947.87,UPI,limit_exceeded,2026-02-02 00:10:00,retry,True,1.0
P010821,C02767,760.18,UPI,insufficient_balance,2026-03-24 14:29:00,retry,False,
P010822,C01672,7444.59,Card,limit_exceeded,2026-01-30 15:29:00,stop,False,
P010823,C03330,2188.58,UPI,expired_card,2026-05-07 13:13:00,message,False,
P010824,C00369,2607.37,NetBanking,insufficient_balance,2026-01-01 16:55:00,escalate,False,
P010825,C00291,7008.09,UPI,network_error,2026-03-20 12:32:00,escalate,False,
P010826,C02927,12858.87,UPI,network_error,2026-05-27 11:27:00,escalate,False,
P010827,C02650,2666.97,UPI,card_declined,2026-02-21 18:20:00,retry,False,
P010828,C01290,492.12,Card,network_error,2026-03-26 10:15:00,escalate,False,
P010829,C00511,2261.67,UPI,card_declined,2026-05-15 06:56:00,payment_link,False,
P010830,C02089,5664.18,UPI,bank_timeout,2026-06-09 04:11:00,retry,True,31.0
P010831,C00621,996.26,Card,limit_exceeded,2026-06-23 10:40:00,message,True,12.0
P010832,C02500,1542.65,UPI,card_declined,2026-06-29 05:32:00,retry,False,
P010833,C00497,1866.62,Card,card_declined,2026-06-28 08:30:00,message,False,
P010834,C03022,2430.23,UPI,limit_exceeded,2026-03-11 00:50:00,stop,False,
P010835,C02839,3293.93,UPI,bank_timeout,2026-05-07 09:34:00,retry,True,15.0
P010836,C01075,2847.99,Card,network_error,2026-01-10 03:36:00,escalate,True,16.0
P010837,C00609,1368.42,UPI,card_declined,2026-01-26 05:42:00,escalate,False,
P010838,C01418,4261.72,Card,limit_exceeded,2026-05-07 15:27:00,escalate,False,
P010839,C01492,4389.48,Card,network_error,2026-06-10 10:04:00,retry,True,22.0
P010840,C03485,5119.27,Card,insufficient_balance,2026-02-03 10:04:00,payment_link,True,14.0
P010841,C02780,1571.82,NetBanking,insufficient_balance,2026-03-21 14:34:00,retry,False,
P010842,C02236,2092.01,Card,bank_timeout,2026-02-12 03:02:00,message,True,33.0
P010843,C03893,41966.15,UPI,limit_exceeded,2026-06-01 00:03:00,stop,False,
P010844,C01657,1867.74,Card,network_error,2026-05-03 06:06:00,stop,False,
P010845,C03422,2254.05,UPI,card_declined,2026-01-23 10:23:00,message,False,
P010846,C01260,3459.23,Card,insufficient_balance,2026-03-20 21:29:00,stop,False,
P010847,C02068,3671.69,NetBanking,card_declined,2026-05-03 05:48:00,retry,False,
P010848,C01796,1735.99,Card,bank_timeout,2026-03-03 06:04:00,escalate,True,27.0
P010849,C02552,2740.84,Card,bank_timeout,2026-04-21 02:36:00,retry,False,
P010850,C01873,5234.64,Card,card_declined,2026-05-19 18:18:00,message,True,43.0
P010851,C03373,3008.03,Card,network_error,2026-05-12 09:44:00,stop,False,
P010852,C02689,734.41,Card,expired_card,2026-06-21 01:17:00,stop,False,
P010853,C02305,1939.62,NetBanking,expired_card,2026-03-18 11:27:00,payment_link,True,42.0
P010854,C01511,3222.21,UPI,insufficient_balance,2026-06-16 20:22:00,escalate,False,
P010855,C03343,4694.64,Card,network_error,2026-03-11 13:14:00,message,False,
P010856,C03031,3515.11,UPI,card_declined,2026-02-13 21:13:00,retry,False,
P010857,C00354,3899.96,UPI,expired_card,2026-01-08 10:55:00,payment_link,True,48.0
P010858,C02676,843.62,Card,expired_card,2026-03-21 20:28:00,stop,False,
P010859,C03690,5017.45,UPI,network_error,2026-05-07 03:34:00,stop,False,
P010860,C02283,1522.15,UPI,insufficient_balance,2026-05-02 12:49:00,payment_link,True,24.0
P010861,C03239,2379.98,Card,network_error,2026-05-22 02:40:00,payment_link,True,1.0
P010862,C01473,2070.53,UPI,limit_exceeded,2026-01-15 04:55:00,payment_link,False,
P010863,C01079,5107.1,UPI,expired_card,2026-01-19 15:19:00,stop,False,
P010864,C02726,3285.32,UPI,expired_card,2026-01-04 03:23:00,stop,False,
P010865,C00919,5461.72,Card,insufficient_balance,2026-05-29 17:40:00,message,False,
P010866,C02278,931.45,NetBanking,network_error,2026-01-09 11:02:00,stop,False,
P010867,C03194,5702.46,UPI,insufficient_balance,2026-03-19 22:04:00,stop,False,
P010868,C01876,4696.7,Card,limit_exceeded,2026-03-19 12:05:00,stop,False,
P010869,C01331,2063.88,UPI,insufficient_balance,2026-02-07 13:56:00,escalate,False,
P010870,C03823,2899.93,UPI,network_error,2026-04-12 22:00:00,retry,True,63.0
P010871,C01723,24023.66,Card,limit_exceeded,2026-03-30 04:12:00,retry,True,32.0
P010872,C00957,5680.93,UPI,insufficient_balance,2026-03-19 02:18:00,retry,True,37.0
P010873,C03906,3028.32,Card,card_declined,2026-03-29 11:47:00,stop,False,
P010874,C01101,1209.03,Card,insufficient_balance,2026-02-28 21:05:00,message,False,
P010875,C01474,19431.29,NetBanking,insufficient_balance,2026-02-18 11:21:00,payment_link,False,
P010876,C00592,2284.81,NetBanking,insufficient_balance,2026-04-27 19:58:00,message,False,
P010877,C02319,924.88,NetBanking,insufficient_balance,2026-03-14 09:31:00,payment_link,False,
P010878,C03750,6796.48,Card,card_declined,2026-06-05 13:56:00,escalate,False,
P010879,C02447,33586.51,UPI,network_error,2026-03-02 18:47:00,payment_link,True,62.0
P010880,C02245,1267.96,NetBanking,insufficient_balance,2026-05-23 21:37:00,retry,False,
P010881,C02576,2694.66,UPI,expired_card,2026-04-30 00:39:00,stop,False,
P010882,C03383,1125.11,UPI,bank_timeout,2026-03-09 19:22:00,escalate,False,
P010883,C01292,3006.19,Card,bank_timeout,2026-02-17 07:59:00,retry,True,63.0
P010884,C01385,1533.14,UPI,bank_timeout,2026-05-28 10:13:00,payment_link,True,27.0
P010885,C01566,1641.16,Card,insufficient_balance,2026-06-27 04:37:00,stop,False,
P010886,C01772,1934.43,Card,insufficient_balance,2026-01-24 03:21:00,retry,False,
P010887,C01890,7027.43,UPI,card_declined,2026-06-10 20:29:00,stop,False,
P010888,C01849,1175.96,Card,bank_timeout,2026-04-25 13:56:00,escalate,False,
P010889,C00778,5679.42,UPI,bank_timeout,2026-02-05 01:34:00,message,False,
P010890,C03131,959.6,Card,network_error,2026-01-31 10:23:00,escalate,False,
P010891,C00015,6959.15,UPI,insufficient_balance,2026-03-26 03:30:00,message,False,
P010892,C01179,4053.73,NetBanking,insufficient_balance,2026-04-16 13:51:00,stop,False,
P010893,C01363,3545.79,UPI,insufficient_balance,2026-05-27 21:35:00,retry,False,
P010894,C02964,1166.09,UPI,bank_timeout,2026-03-31 01:18:00,escalate,False,
P010895,C03057,1590.08,UPI,bank_timeout,2026-04-14 03:06:00,payment_link,True,2.0
P010896,C03909,1355.84,UPI,network_error,2026-04-01 09:23:00,payment_link,True,39.0
P010897,C01859,7445.96,Card,card_declined,2026-04-06 12:52:00,escalate,True,2.0
P010898,C01292,2701.79,Card,insufficient_balance,2026-06-25 20:40:00,escalate,False,
P010899,C02846,8088.47,Card,bank_timeout,2026-03-16 10:06:00,escalate,False,
P010900,C03150,14734.81,Card,insufficient_balance,2026-03-02 01:03:00,escalate,True,64.0
P010901,C01637,5028.17,UPI,insufficient_balance,2026-04-10 15:26:00,escalate,False,
P010902,C00886,15631.78,UPI,network_error,2026-02-25 05:21:00,retry,False,
P010903,C02735,2222.29,UPI,card_declined,2026-06-01 07:19:00,payment_link,False,
P010904,C02674,1132.68,Card,insufficient_balance,2026-03-23 21:34:00,message,False,
P010905,C01718,764.44,Card,network_error,2026-06-11 00:39:00,message,False,
P010906,C00731,1296.55,UPI,network_error,2026-05-17 11:02:00,payment_link,False,
P010907,C02138,3389.33,NetBanking,card_declined,2026-03-14 19:37:00,stop,False,
P010908,C02239,3968.85,UPI,insufficient_balance,2026-02-14 19:31:00,escalate,True,54.0
P010909,C00700,1740.47,NetBanking,insufficient_balance,2026-03-26 04:21:00,stop,False,
P010910,C00259,3785.84,NetBanking,card_declined,2026-05-23 06:02:00,stop,False,
P010911,C02953,946.3,Card,network_error,2026-02-12 23:44:00,message,False,
P010912,C00847,589.11,UPI,card_declined,2026-04-18 07:53:00,stop,False,
P010913,C02851,715.56,Card,insufficient_balance,2026-02-13 07:29:00,message,False,
P010914,C01563,11838.13,UPI,insufficient_balance,2026-03-14 21:34:00,retry,False,
P010915,C02800,1917.46,Card,network_error,2026-01-11 00:00:00,escalate,False,
P010916,C01833,2608.72,UPI,insufficient_balance,2026-03-04 18:40:00,payment_link,True,18.0
P010917,C01745,813.44,Card,network_error,2026-02-20 06:22:00,escalate,False,
P010918,C01989,1865.56,NetBanking,expired_card,2026-01-27 21:27:00,escalate,True,67.0
P010919,C01535,2043.03,NetBanking,insufficient_balance,2026-01-06 11:32:00,retry,True,22.0
P010920,C01818,1896.05,UPI,bank_timeout,2026-05-06 06:11:00,stop,False,
P010921,C02901,2991.93,UPI,insufficient_balance,2026-03-13 11:44:00,message,False,
P010922,C02981,1457.72,Card,insufficient_balance,2026-06-10 10:12:00,message,False,
P010923,C03483,2079.09,UPI,card_declined,2026-06-01 20:34:00,payment_link,False,
P010924,C00995,1885.31,Card,insufficient_balance,2026-06-22 21:26:00,escalate,False,
P010925,C02141,22578.04,UPI,card_declined,2026-02-13 22:19:00,retry,False,
P010926,C00864,2591.17,Card,insufficient_balance,2026-03-26 15:34:00,escalate,False,
P010927,C02495,1470.14,UPI,bank_timeout,2026-02-24 03:00:00,message,False,
P010928,C02617,3622.37,NetBanking,expired_card,2026-06-19 19:47:00,message,False,
P010929,C02683,1570.63,UPI,expired_card,2026-02-05 22:49:00,stop,False,
P010930,C00013,5581.59,Card,card_declined,2026-01-01 08:43:00,payment_link,True,17.0
P010931,C03808,26752.21,UPI,insufficient_balance,2026-06-11 17:05:00,message,True,59.0
P010932,C02601,841.74,UPI,network_error,2026-01-13 08:54:00,escalate,True,32.0
P010933,C03185,8249.7,Card,insufficient_balance,2026-03-01 01:51:00,escalate,True,22.0
P010934,C02031,1158.22,Card,insufficient_balance,2026-06-20 09:58:00,stop,False,
P010935,C01661,2984.9,UPI,card_declined,2026-05-07 09:44:00,message,False,
P010936,C01502,4795.84,Card,network_error,2026-04-05 04:30:00,payment_link,False,
P010937,C01119,9995.56,Card,insufficient_balance,2026-06-11 19:02:00,payment_link,False,
P010938,C00516,4457.42,Card,insufficient_balance,2026-06-19 19:11:00,message,True,49.0
P010939,C01791,1932.0,UPI,network_error,2026-05-07 18:20:00,message,False,
P010940,C03949,664.37,UPI,bank_timeout,2026-03-28 03:52:00,payment_link,False,
P010941,C00224,9597.06,Card,expired_card,2026-06-02 23:17:00,stop,False,
P010942,C02166,1184.8,UPI,bank_timeout,2026-04-02 02:34:00,retry,True,61.0
P010943,C00764,916.11,Card,card_declined,2026-05-21 23:50:00,escalate,False,
P010944,C00840,3633.73,UPI,network_error,2026-04-26 18:28:00,retry,False,
P010945,C01743,4485.27,UPI,card_declined,2026-02-10 02:31:00,retry,False,
P010946,C02458,2150.22,UPI,insufficient_balance,2026-01-14 20:39:00,stop,False,
P010947,C02448,18866.31,Card,card_declined,2026-02-12 06:03:00,escalate,True,46.0
P010948,C03016,2289.44,Card,network_error,2026-04-01 05:37:00,retry,True,17.0
P010949,C03582,3264.34,UPI,insufficient_balance,2026-06-18 04:29:00,message,True,32.0
P010950,C02459,971.93,UPI,bank_timeout,2026-04-12 01:06:00,escalate,True,60.0
P010951,C01847,1885.75,UPI,network_error,2026-03-31 01:48:00,escalate,False,
P010952,C02067,3709.2,NetBanking,insufficient_balance,2026-04-10 23:06:00,escalate,True,49.0
P010953,C01208,6420.13,UPI,bank_timeout,2026-03-18 22:12:00,payment_link,True,59.0
P010954,C01085,3208.34,NetBanking,network_error,2026-05-11 19:05:00,retry,True,48.0
P010955,C03109,2339.1,Card,network_error,2026-05-17 10:35:00,message,True,60.0
P010956,C03464,860.85,Card,network_error,2026-04-04 22:49:00,escalate,False,
P010957,C02606,4800.22,UPI,card_declined,2026-02-02 17:19:00,payment_link,False,
P010958,C03573,4451.64,UPI,bank_timeout,2026-05-01 11:41:00,message,True,1.0
P010959,C03871,3009.48,UPI,network_error,2026-03-19 04:33:00,retry,False,
P010960,C02090,1700.6,UPI,card_declined,2026-03-07 02:07:00,payment_link,False,
P010961,C00154,1572.25,UPI,card_declined,2026-05-18 21:23:00,message,False,
P010962,C00890,5362.29,UPI,bank_timeout,2026-04-25 22:20:00,payment_link,False,
P010963,C01167,1945.82,Card,insufficient_balance,2026-06-15 15:43:00,stop,False,
P010964,C02981,2744.4,Card,network_error,2026-05-06 16:40:00,retry,True,70.0
P010965,C01312,1967.46,NetBanking,network_error,2026-01-27 23:26:00,stop,False,
P010966,C00800,6437.16,UPI,card_declined,2026-05-08 18:06:00,payment_link,True,2.0
P010967,C00761,15002.29,UPI,card_declined,2026-01-26 10:12:00,stop,False,
P010968,C00562,2175.53,UPI,insufficient_balance,2026-02-28 17:37:00,payment_link,False,
P010969,C03874,11296.3,UPI,network_error,2026-04-25 14:15:00,message,True,42.0
P010970,C03358,2515.03,UPI,limit_exceeded,2026-03-30 02:32:00,retry,False,
P010971,C01250,2676.72,NetBanking,card_declined,2026-04-24 22:14:00,retry,False,
P010972,C00164,1800.37,Card,network_error,2026-01-21 16:55:00,stop,False,
P010973,C01407,5777.8,UPI,network_error,2026-03-21 05:23:00,stop,False,
P010974,C03118,2265.3,UPI,insufficient_balance,2026-05-27 18:34:00,payment_link,False,
P010975,C00502,1711.59,Card,bank_timeout,2026-01-20 21:40:00,payment_link,False,
P010976,C01900,914.0,UPI,card_declined,2026-02-26 16:06:00,retry,False,
P010977,C01440,2704.63,Card,card_declined,2026-04-18 23:22:00,escalate,False,
P010978,C00274,1117.69,Card,insufficient_balance,2026-02-16 09:01:00,message,True,47.0
P010979,C01557,3335.23,NetBanking,insufficient_balance,2026-02-05 00:34:00,message,False,
P010980,C00465,23089.72,UPI,network_error,2026-02-08 01:57:00,stop,False,
P010981,C03314,3434.92,NetBanking,card_declined,2026-01-09 20:01:00,payment_link,False,
P010982,C02899,3254.08,Card,card_declined,2026-03-22 17:59:00,retry,False,
P010983,C01370,8879.06,Card,insufficient_balance,2026-06-22 14:38:00,payment_link,False,
P010984,C03551,3367.23,NetBanking,insufficient_balance,2026-04-15 23:05:00,payment_link,False,
P010985,C02018,1085.66,UPI,insufficient_balance,2026-06-21 18:19:00,stop,False,
P010986,C03345,25786.23,UPI,bank_timeout,2026-05-19 14:49:00,message,True,1.0
P010987,C02665,4429.19,NetBanking,network_error,2026-03-06 11:02:00,retry,True,45.0
