attempt_id,payment_id,action,attempt_number,timestamp,result,recovered_amount
A00013545,P013545,retry,1,2026-06-13 08:24:00,failed,0.0
A00013546,P013546,stop,1,2026-05-30 20:56:00,failed,0.0
A00013547,P013547,retry,1,2026-05-26 01:10:00,failed,0.0
A00013548,P013548,stop,1,2026-04-22 01:44:00,failed,0.0
A00013549,P013549,escalate,1,2026-05-09 03:03:00,failed,0.0
A00013550,P013550,stop,1,2026-01-13 14:49:00,success,903.99
A00013551,P013551,stop,1,2026-04-23 01:15:00,failed,0.0
A00013552,P013552,payment_link,1,2026-02-19 16:04:00,failed,0.0
A00013553,P013553,escalate,1,2026-04-27 18:04:00,failed,0.0
A00013554,P013554,escalate,1,2026-01-26 19:52:00,failed,0.0
A00013555,P013555,retry,1,2026-03-23 04:11:00,success,13512.42
A00013556,P013556,stop,1,2026-03-08 07:00:00,failed,0.0
A00013557,P013557,stop,1,2026-02-13 12:16:00,failed,0.0
A00013558,P013558,escalate,1,2026-02-26 17:34:00,failed,0.0
A00013559,P013559,message,1,2026-04-24 13:31:00,failed,0.0
A00013560,P013560,message,1,2026-06-06 22:52:00,success,3398.36
A00013561,P013561,stop,1,2026-06-26 21:46:00,failed,0.0
A00013562,P013562,retry,1,2026-06-11 05:46:00,failed,0.0
A00013563,P013563,message,1,2026-01-14 08:09:00,failed,0.0
A00013564,P013564,stop,1,2026-04-07 00:55:00,failed,0.0
A00013565,P013565,message,1,2026-05-20 09:07:00,success,1383.78
A00013566,P013566,message,1,2026-04-09 13:28:00,failed,0.0
A00013567,P013567,message,1,2026-05-17 07:41:00,success,5807.95
A00013568,P013568,escalate,1,2026-04-05 20:06:00,failed,0.0
A00013569,P013569,message,1,2026-05-08 17:35:00,failed,0.0
A00013570,P013570,stop,1,2026-06-08 08:33:00,success,1622.33
A00013571,P013571,message,1,2026-05-03 16:42:00,failed,0.0
A00013572,P013572,message,1,2026-04-10 23:12:00,success,785.58
A00013573,P013573,message,1,2026-05-10 23:23:00,failed,0.0
A00013574,P013574,retry,1,2026-01-11 07:46:00,success,1289.06
A00013575,P013575,escalate,1,2026-04-08 00:18:00,success,1592.87
A00013576,P013576,payment_link,1,2026-03-14 23:02:00,success,5403.9
A00013577,P013577,message,1,2026-05-29 16:47:00,failed,0.0
A00013578,P013578,message,1,2026-05-20 19:30:00,success,1627.55
A00013579,P013579,message,1,2026-04-13 20:07:00,failed,0.0
A00013580,P013580,payment_link,1,2026-03-31 21:22:00,failed,0.0
A00013581,P013581,stop,1,2026-02-09 01:43:00,success,3488.36
A00013582,P013582,retry,1,2026-05-30 06:11:00,failed,0.0
A00013583,P013583,payment_link,1,2026-06-12 20:30:00,failed,0.0
A00013584,P013584,retry,1,2026-02-06 13:34:00,failed,0.0
A00013585,P013585,payment_link,1,2026-01-01 09:43:00,success,2814.02
A00013586,P013586,retry,1,2026-01-15 02:59:00,failed,0.0
A00013587,P013587,stop,1,2026-03-17 08:06:00,failed,0.0
A00013588,P013588,escalate,1,2026-02-26 21:58:00,failed,0.0
A00013589,P013589,escalate,1,2026-06-11 23:30:00,failed,0.0
A00013590,P013590,stop,1,2026-01-29 09:16:00,failed,0.0
A00013591,P013591,message,1,2026-02-12 19:48:00,failed,0.0
A00013592,P013592,payment_link,1,2026-01-09 04:40:00,success,2453.91
A00013593,P013593,message,1,2026-05-01 00:35:00,failed,0.0
A00013594,P013594,escalate,1,2026-01-02 10:06:00,success,1087.18
A00013595,P013595,payment_link,1,2026-06-04 00:01:00,failed,0.0
A00013596,P013596,payment_link,1,2026-03-23 12:32:00,success,1019.68
A00013597,P013597,payment_link,1,2026-02-24 12:34:00,success,5027.59
A00013598,P013598,stop,1,2026-01-29 17:47:00,failed,0.0
A00013599,P013599,message,1,2026-04-03 01:04:00,success,6907.6
A00013600,P013600,retry,1,2026-02-11 06:40:00,failed,0.0
A00013601,P013601,payment_link,1,2026-01-29 05:37:00,failed,0.0
A00013602,P013602,message,1,2026-04-13 17:25:00,success,3124.49
A00013603,P013603,stop,1,2026-02-12 06:34:00,failed,0.0
A00013604,P013604,message,1,2026-01-30 12:44:00,failed,0.0
A00013605,P013605,payment_link,1,2026-03-13 17:15:00,success,6021.67
A00013606,P013606,retry,1,2026-03-24 15:16:00,failed,0.0
A00013607,P013607,stop,1,2026-05-19 21:59:00,failed,0.0
A00013608,P013608,payment_link,1,2026-05-07 04:48:00,failed,0.0
A00013609,P013609,payment_link,1,2026-06-01 01:21:00,success,3344.37
A00013610,P013610,message,1,2026-05-18 16:08:00,failed,0.0
A00013611,P013611,retry,1,2026-05-14 12:14:00,failed,0.0
A00013612,P013612,message,1,2026-01-15 07:16:00,success,3287.87
A00013613,P013613,stop,1,2026-03-05 07:26:00,failed,0.0
A00013614,P013614,retry,1,2026-06-17 22:24:00,failed,0.0
A00013615,P013615,message,1,2026-03-20 08:08:00,failed,0.0
A00013616,P013616,stop,1,2026-03-04 01:48:00,failed,0.0
A00013617,P013617,escalate,1,2026-01-08 10:44:00,failed,0.0
A00013618,P013618,payment_link,1,2026-02-09 08:12:00,failed,0.0
A00013619,P013619,stop,1,2026-06-22 07:04:00,failed,0.0
A00013620,P013620,retry,1,2026-02-21 20:10:00,failed,0.0
A00013621,P013621,stop,1,2026-06-03 19:47:00,failed,0.0
A00013622,P013622,stop,1,2026-02-19 21:59:00,failed,0.0
A00013623,P013623,message,1,2026-02-22 01:44:00,failed,0.0
A00013624,P013624,message,1,2026-04-16 01:30:00,failed,0.0
A00013625,P013625,message,1,2026-06-19 11:10:00,success,4032.17
A00013626,P013626,escalate,1,2026-02-11 21:52:00,failed,0.0
A00013627,P013627,escalate,1,2026-05-25 19:19:00,failed,0.0
A00013628,P013628,retry,1,2026-01-08 05:23:00,failed,0.0
A00013629,P013629,stop,1,2026-05-09 22:13:00,failed,0.0
A00013630,P013630,retry,1,2026-04-20 11:58:00,failed,0.0
A00013631,P013631,stop,1,2026-05-10 23:05:00,failed,0.0
A00013632,P013632,payment_link,1,2026-03-03 05:12:00,success,4727.87
A00013633,P013633,escalate,1,2026-04-10 08:34:00,failed,0.0
A00013634,P013634,payment_link,1,2026-04-10 05:25:00,failed,0.0
A00013635,P013635,stop,1,2026-04-07 20:26:00,failed,0.0
A00013636,P013636,message,1,2026-03-27 18:56:00,failed,0.0
A00013637,P013637,stop,1,2026-02-26 07:19:00,failed,0.0
A00013638,P013638,payment_link,1,2026-03-11 10:05:00,success,3677.69
A00013639,P013639,retry,1,2026-03-08 21:37:00,success,1697.29
A00013640,P013640,payment_link,1,2026-01-26 06:05:00,success,5667.98
A00013641,P013641,stop,1,2026-01-12 20:28:00,failed,0.0
A00013642,P013642,stop,1,2026-05-08 14:23:00,failed,0.0
A00013643,P013643,payment_link,1,2026-05-06 09:53:00,success,778.39
A00013644,P013644,stop,1,2026-01-01 10:09:00,failed,0.0
A00013645,P013645,stop,1,2026-05-13 07:04:00,failed,0.0
A00013646,P013646,retry,1,2026-03-10 00:20:00,failed,0.0
A00013647,P013647,stop,1,2026-02-01 03:05:00,failed,0.0
A00013648,P013648,escalate,1,2026-01-11 10:47:00,success,2768.29
A00013649,P013649,escalate,1,2026-05-08 16:17:00,success,1810.38
A00013650,P013650,retry,1,2026-06-25 00:22:00,failed,0.0
A00013651,P013651,escalate,1,2026-03-07 09:37:00,failed,0.0
A00013652,P013652,retry,1,2026-06-15 02:52:00,failed,0.0
A00013653,P013653,escalate,1,2026-04-02 05:41:00,failed,0.0
A00013654,P013654,escalate,1,2026-03-20 19:38:00,failed,0.0
A00013655,P013655,payment_link,1,2026-01-27 02:42:00,failed,0.0
A00013656,P013656,stop,1,2026-05-15 23:51:00,failed,0.0
A00013657,P013657,payment_link,1,2026-01-26 04:38:00,failed,0.0
A00013658,P013658,stop,1,2026-03-20 10:16:00,failed,0.0
A00013659,P013659,escalate,1,2026-02-17 08:08:00,success,3735.45
A00013660,P013660,escalate,1,2026-03-21 09:24:00,failed,0.0
A00013661,P013661,stop,1,2026-02-22 13:04:00,failed,0.0
A00013662,P013662,payment_link,1,2026-04-10 11:11:00,failed,0.0
A00013663,P013663,payment_link,1,2026-02-01 21:45:00,failed,0.0
A00013664,P013664,message,1,2026-05-28 17:55:00,failed,0.0
A00013665,P013665,escalate,1,2026-04-18 05:26:00,failed,0.0
A00013666,P013666,stop,1,2026-01-31 22:59:00,failed,0.0
A00013667,P013667,escalate,1,2026-05-27 20:31:00,success,26476.42
A00013668,P013668,retry,1,2026-02-20 01:53:00,failed,0.0
A00013669,P013669,retry,1,2026-04-22 09:45:00,success,1489.7
A00013670,P013670,payment_link,1,2026-05-02 02:53:00,success,1199.39
A00013671,P013671,retry,1,2026-03-24 16:51:00,failed,0.0
A00013672,P013672,retry,1,2026-05-03 23:19:00,failed,0.0
A00013673,P013673,escalate,1,2026-04-05 19:42:00,failed,0.0
A00013674,P013674,retry,1,2026-05-18 08:05:00,success,1278.81
A00013675,P013675,message,1,2026-05-10 05:46:00,failed,0.0
A00013676,P013676,retry,1,2026-01-06 07:21:00,success,3251.48
A00013677,P013677,retry,1,2026-03-28 18:00:00,success,3281.51
A00013678,P013678,stop,1,2026-03-15 12:38:00,failed,0.0
A00013679,P013679,payment_link,1,2026-06-23 10:00:00,failed,0.0
A00013680,P013680,escalate,1,2026-06-04 16:18:00,failed,0.0
A00013681,P013681,stop,1,2026-03-15 08:07:00,failed,0.0
A00013682,P013682,escalate,1,2026-05-17 19:21:00,success,3547.26
A00013683,P013683,retry,1,2026-06-06 11:10:00,failed,0.0
A00013684,P013684,payment_link,1,2026-06-26 12:53:00,success,3398.64
A00013685,P013685,message,1,2026-02-21 16:47:00,failed,0.0
A00013686,P013686,message,1,2026-03-22 14:26:00,failed,0.0
A00013687,P013687,stop,1,2026-04-14 20:03:00,failed,0.0
A00013688,P013688,payment_link,1,2026-06-26 05:22:00,failed,0.0
A00013689,P013689,stop,1,2026-05-22 19:27:00,failed,0.0
A00013690,P013690,stop,1,2026-06-06 10:46:00,failed,0.0
A00013691,P013691,stop,1,2026-04-24 19:46:00,failed,0.0
A00013692,P013692,message,1,2026-02-22 23:38:00,success,3007.51
A00013693,P013693,payment_link,1,2026-06-10 06:08:00,success,2128.15
A00013694,P013694,stop,1,2026-06-11 08:56:00,failed,0.0
A00013695,P013695,escalate,1,2026-02-09 12:15:00,failed,0.0
A00013696,P013696,retry,1,2026-04-05 21:13:00,success,3390.13
A00013697,P013697,payment_link,1,2026-04-02 01:00:00,success,4571.34
A00013698,P013698,stop,1,2026-06-11 11:48:00,success,8380.06
A00013699,P013699,message,1,2026-02-03 23:09:00,success,10704.31
A00013700,P013700,escalate,1,2026-04-13 00:52:00,failed,0.0
A00013701,P013701,payment_link,1,2026-04-05 23:33:00,failed,0.0
A00013702,P013702,escalate,1,2026-06-02 13:43:00,failed,0.0
A00013703,P013703,retry,1,2026-02-25 11:13:00,success,4149.46
A00013704,P013704,message,1,2026-04-25 21:19:00,failed,0.0
A00013705,P013705,message,1,2026-05-11 19:35:00,failed,0.0
A00013706,P013706,message,1,2026-03-15 02:21:00,success,4589.1
A00013707,P013707,payment_link,1,2026-03-13 18:32:00,failed,0.0
A00013708,P013708,payment_link,1,2026-06-20 03:40:00,success,1862.17
A00013709,P013709,retry,1,2026-06-28 19:26:00,failed,0.0
A00013710,P013710,stop,1,2026-03-18 03:20:00,failed,0.0
A00013711,P013711,stop,1,2026-04-27 05:43:00,failed,0.0
A00013712,P013712,stop,1,2026-06-21 23:07:00,success,1900.66
A00013713,P013713,retry,1,2026-04-22 14:25:00,failed,0.0
A00013714,P013714,escalate,1,2026-01-28 14:27:00,failed,0.0
A00013715,P013715,retry,1,2026-06-13 05:31:00,failed,0.0
A00013716,P013716,payment_link,1,2026-01-08 06:47:00,success,806.83
A00013717,P013717,payment_link,1,2026-04-04 18:35:00,failed,0.0
A00013718,P013718,retry,1,2026-03-21 03:54:00,failed,0.0
A00013719,P013719,message,1,2026-05-10 21:06:00,success,5327.63
A00013720,P013720,escalate,1,2026-05-29 19:17:00,failed,0.0
A00013721,P013721,retry,1,2026-01-19 20:54:00,failed,0.0
A00013722,P013722,message,1,2026-03-17 18:12:00,failed,0.0
A00013723,P013723,payment_link,1,2026-04-04 19:46:00,failed,0.0
A00013724,P013724,message,1,2026-06-25 06:35:00,failed,0.0
A00013725,P013725,stop,1,2026-06-19 21:41:00,failed,0.0
A00013726,P013726,stop,1,2026-02-27 05:16:00,success,1105.64
A00013727,P013727,stop,1,2026-01-30 00:19:00,failed,0.0
A00013728,P013728,payment_link,1,2026-05-14 01:50:00,failed,0.0
A00013729,P013729,stop,1,2026-05-15 02:17:00,failed,0.0
A00013730,P013730,retry,1,2026-01-05 18:56:00,failed,0.0
A00013731,P013731,payment_link,1,2026-04-06 06:37:00,failed,0.0
A00013732,P013732,escalate,1,2026-04-17 00:50:00,failed,0.0
A00013733,P013733,stop,1,2026-04-01 22:34:00,failed,0.0
A00013734,P013734,message,1,2026-04-08 07:44:00,success,2173.42
A00013735,P013735,payment_link,1,2026-06-27 10:10:00,failed,0.0
A00013736,P013736,retry,1,2026-05-23 07:35:00,failed,0.0
A00013737,P013737,stop,1,2026-04-20 12:13:00,failed,0.0
A00013738,P013738,retry,1,2026-04-07 02:36:00,failed,0.0
A00013739,P013739,stop,1,2026-03-06 01:19:00,failed,0.0
A00013740,P013740,payment_link,1,2026-06-28 09:41:00,success,1055.47
A00013741,P013741,payment_link,1,2026-01-01 01:23:00,success,3234.98
A00013742,P013742,payment_link,1,2026-03-14 21:36:00,failed,0.0
A00013743,P013743,stop,1,2026-01-10 07:02:00,failed,0.0
A00013744,P013744,message,1,2026-02-12 12:14:00,failed,0.0
A00013745,P013745,message,1,2026-06-27 00:41:00,failed,0.0
A00013746,P013746,escalate,1,2026-06-19 05:24:00,failed,0.0
A00013747,P013747,escalate,1,2026-02-05 21:50:00,success,2400.54
A00013748,P013748,payment_link,1,2026-01-19 10:09:00,success,2309.32
A00013749,P013749,escalate,1,2026-04-17 04:18:00,failed,0.0
A00013750,P013750,payment_link,1,2026-01-17 04:03:00,success,4054.97
A00013751,P013751,message,1,2026-01-01 20:03:00,success,23804.72
A00013752,P013752,payment_link,1,2026-01-29 04:31:00,failed,0.0
A00013753,P013753,message,1,2026-01-24 17:11:00,success,1928.84
A00013754,P013754,escalate,1,2026-01-14 19:52:00,failed,0.0
A00013755,P013755,stop,1,2026-05-25 08:39:00,failed,0.0
A00013756,P013756,payment_link,1,2026-05-23 06:56:00,success,682.57
A00013757,P013757,retry,1,2026-01-12 02:29:00,failed,0.0
A00013758,P013758,retry,1,2026-05-24 13:14:00,failed,0.0
A00013759,P013759,escalate,1,2026-03-09 06:06:00,failed,0.0
A00013760,P013760,stop,1,2026-01-07 19:29:00,failed,0.0
A00013761,P013761,escalate,1,2026-04-21 21:12:00,success,1089.74
A00013762,P013762,payment_link,1,2026-04-23 16:55:00,failed,0.0
A00013763,P013763,escalate,1,2026-02-26 23:34:00,failed,0.0
A00013764,P013764,stop,1,2026-01-28 12:42:00,failed,0.0
A00013765,P013765,payment_link,1,2026-04-30 09:20:00,failed,0.0
A00013766,P013766,retry,1,2026-01-14 04:07:00,failed,0.0
A00013767,P013767,escalate,1,2026-02-26 07:02:00,failed,0.0
A00013768,P013768,message,1,2026-04-19 02:07:00,success,4387.14
A00013769,P013769,stop,1,2026-04-02 13:44:00,failed,0.0
A00013770,P013770,retry,1,2026-01-08 08:00:00,failed,0.0
A00013771,P013771,message,1,2026-06-18 11:47:00,success,1060.44
A00013772,P013772,message,1,2026-03-03 01:59:00,failed,0.0
A00013773,P013773,payment_link,1,2026-04-26 00:19:00,success,1479.39
A00013774,P013774,retry,1,2026-05-28 23:10:00,failed,0.0
A00013775,P013775,retry,1,2026-06-23 04:56:00,failed,0.0
A00013776,P013776,retry,1,2026-04-29 13:42:00,failed,0.0
A00013777,P013777,stop,1,2026-02-15 23:44:00,failed,0.0
A00013778,P013778,message,1,2026-05-11 16:49:00,success,2874.6
A00013779,P013779,stop,1,2026-01-30 13:20:00,success,9466.64
A00013780,P013780,stop,1,2026-01-07 16:15:00,failed,0.0
A00013781,P013781,message,1,2026-04-01 22:38:00,success,686.51
A00013782,P013782,retry,1,2026-06-24 17:23:00,failed,0.0
A00013783,P013783,message,1,2026-04-05 20:00:00,failed,0.0
A00013784,P013784,message,1,2026-01-30 06:20:00,failed,0.0
A00013785,P013785,stop,1,2026-01-28 15:55:00,failed,0.0
A00013786,P013786,message,1,2026-04-02 08:53:00,failed,0.0
A00013787,P013787,stop,1,2026-01-27 15:43:00,success,5759.81
A00013788,P013788,message,1,2026-04-12 14:32:00,success,26484.95
A00013789,P013789,escalate,1,2026-05-29 12:02:00,failed,0.0
A00013790,P013790,stop,1,2026-01-04 01:43:00,failed,0.0
A00013791,P013791,message,1,2026-01-23 00:55:00,success,5454.96
A00013792,P013792,escalate,1,2026-02-24 14:44:00,success,1266.78
A00013793,P013793,payment_link,1,2026-06-15 16:27:00,failed,0.0
A00013794,P013794,payment_link,1,2026-01-04 16:15:00,success,2392.34
A00013795,P013795,message,1,2026-01-16 12:17:00,success,2540.42
A00013796,P013796,message,1,2026-01-09 23:43:00,failed,0.0
A00013797,P013797,escalate,1,2026-03-07 13:58:00,failed,0.0
A00013798,P013798,payment_link,1,2026-05-22 11:27:00,failed,0.0
A00013799,P013799,escalate,1,2026-02-01 02:14:00,success,2216.99
A00013800,P013800,escalate,1,2026-06-28 07:39:00,failed,0.0
A00013801,P013801,payment_link,1,2026-06-10 08:42:00,success,934.5
A00013802,P013802,payment_link,1,2026-04-17 12:51:00,failed,0.0
A00013803,P013803,retry,1,2026-01-04 16:57:00,failed,0.0
A00013804,P013804,payment_link,1,2026-04-16 01:51:00,success,4846.81
A00013805,P013805,stop,1,2026-03-16 13:12:00,failed,0.0
A00013806,P013806,stop,1,2026-06-25 23:50:00,failed,0.0
A00013807,P013807,payment_link,1,2026-04-18 06:13:00,failed,0.0
A00013808,P013808,payment_link,1,2026-01-16 12:20:00,success,4263.07
A00013809,P013809,retry,1,2026-05-18 00:05:00,success,863.15
A00013810,P013810,retry,1,2026-06-23 01:25:00,failed,0.0
A00013811,P013811,escalate,1,2026-04-26 13:12:00,failed,0.0
A00013812,P013812,message,1,2026-01-16 12:03:00,success,58798.64
A00013813,P013813,message,1,2026-04-24 02:39:00,failed,0.0
A00013814,P013814,retry,1,2026-06-26 20:35:00,failed,0.0
A00013815,P013815,message,1,2026-04-23 17:23:00,failed,0.0
A00013816,P013816,stop,1,2026-02-03 16:34:00,failed,0.0
A00013817,P013817,payment_link,1,2026-05-28 07:06:00,success,1312.7
A00013818,P013818,payment_link,1,2026-03-09 23:54:00,success,3234.15
A00013819,P013819,message,1,2026-01-10 13:36:00,success,1437.16
A00013820,P013820,escalate,1,2026-06-14 05:40:00,failed,0.0
A00013821,P013821,message,1,2026-01-27 21:39:00,success,7738.26
A00013822,P013822,payment_link,1,2026-06-24 03:59:00,failed,0.0
A00013823,P013823,payment_link,1,2026-05-20 06:35:00,success,2293.65
A00013824,P013824,escalate,1,2026-06-10 08:16:00,failed,0.0
A00013825,P013825,stop,1,2026-06-06 11:34:00,failed,0.0
A00013826,P013826,retry,1,2026-02-19 02:43:00,success,2633.38
A00013827,P013827,stop,1,2026-04-30 02:20:00,failed,0.0
A00013828,P013828,stop,1,2026-04-06 04:58:00,failed,0.0
A00013829,P013829,escalate,1,2026-01-11 06:31:00,failed,0.0
A00013830,P013830,message,1,2026-01-04 05:23:00,success,2452.51
A00013831,P013831,message,1,2026-05-08 09:32:00,failed,0.0
A00013832,P013832,message,1,2026-04-10 02:45:00,success,1814.91
A00013833,P013833,payment_link,1,2026-01-18 05:09:00,failed,0.0
A00013834,P013834,payment_link,1,2026-05-17 21:44:00,success,4563.45
A00013835,P013835,message,1,2026-05-18 03:58:00,failed,0.0
A00013836,P013836,payment_link,1,2026-01-07 07:44:00,success,23210.51
A00013837,P013837,retry,1,2026-03-23 20:37:00,failed,0.0
A00013838,P013838,retry,1,2026-01-01 22:40:00,failed,0.0
A00013839,P013839,message,1,2026-03-24 17:40:00,success,2309.27
A00013840,P013840,payment_link,1,2026-01-21 15:49:00,failed,0.0
A00013841,P013841,payment_link,1,2026-02-19 04:14:00,failed,0.0
A00013842,P013842,retry,1,2026-06-17 05:17:00,success,2121.17
A00013843,P013843,escalate,1,2026-01-05 20:22:00,success,30359.52
A00013844,P013844,escalate,1,2026-04-05 08:59:00,failed,0.0
A00013845,P013845,message,1,2026-05-24 18:32:00,failed,0.0
A00013846,P013846,stop,1,2026-03-05 15:23:00,failed,0.0
A00013847,P013847,stop,1,2026-05-17 00:45:00,failed,0.0
A00013848,P013848,payment_link,1,2026-04-23 11:16:00,success,1940.28
A00013849,P013849,retry,1,2026-01-19 14:28:00,failed,0.0
A00013850,P013850,payment_link,1,2026-02-12 19:22:00,failed,0.0
A00013851,P013851,message,1,2026-01-23 00:13:00,success,1977.64
A00013852,P013852,stop,1,2026-01-30 06:23:00,failed,0.0
A00013853,P013853,escalate,1,2026-01-15 15:13:00,success,714.48
A00013854,P013854,message,1,2026-06-10 05:28:00,success,2198.3
A00013855,P013855,escalate,1,2026-05-22 04:35:00,failed,0.0
A00013856,P013856,message,1,2026-05-01 23:09:00,failed,0.0
A00013857,P013857,payment_link,1,2026-06-15 02:19:00,failed,0.0
A00013858,P013858,payment_link,1,2026-04-13 16:53:00,success,4886.32
A00013859,P013859,stop,1,2026-03-03 15:19:00,failed,0.0
A00013860,P013860,stop,1,2026-04-23 14:50:00,failed,0.0
A00013861,P013861,message,1,2026-03-23 14:13:00,failed,0.0
A00013862,P013862,payment_link,1,2026-02-21 15:01:00,success,3275.07
A00013863,P013863,payment_link,1,2026-02-01 03:56:00,success,1722.03
A00013864,P013864,message,1,2026-04-16 03:11:00,failed,0.0
A00013865,P013865,retry,1,2026-02-01 13:18:00,success,1203.56
A00013866,P013866,payment_link,1,2026-05-23 10:34:00,success,4523.31
A00013867,P013867,stop,1,2026-05-23 21:55:00,failed,0.0
A00013868,P013868,retry,1,2026-05-25 01:56:00,success,2812.52
A00013869,P013869,stop,1,2026-05-21 09:22:00,success,11759.87
A00013870,P013870,retry,1,2026-02-09 04:21:00,failed,0.0
A00013871,P013871,message,1,2026-06-22 07:21:00,success,1259.62
A00013872,P013872,escalate,1,2026-02-19 09:16:00,success,1650.07
A00013873,P013873,stop,1,2026-01-26 16:54:00,failed,0.0
A00013874,P013874,payment_link,1,2026-02-15 11:02:00,success,4378.33
A00013875,P013875,message,1,2026-03-25 17:37:00,failed,0.0
A00013876,P013876,stop,1,2026-03-06 07:52:00,failed,0.0
A00013877,P013877,stop,1,2026-02-01 04:55:00,failed,0.0
A00013878,P013878,escalate,1,2026-06-11 11:58:00,success,6341.05
A00013879,P013879,stop,1,2026-03-17 13:22:00,failed,0.0
