customer_id,customer_ltv,total_successful_payments,total_failed_payments,average_payment_amount,preferred_payment_method
C03590,35360.93065255144,9,3,2142.6049766253864,UPI
C03591,30397.787020928532,8,2,1647.7188030864893,Card
C03592,38515.04318645531,5,4,2874.339062676179,UPI
C03593,32343.951417045817,8,3,3111.364514803438,Card
C03594,18185.173659780914,5,9,1689.9284002892937,UPI
C03595,42101.43492815318,21,0,3606.513888667149,UPI
C03596,69418.21481565443,21,2,3251.8072405732437,UPI
C03597,76086.36802255374,22,0,2887.8003099089374,UPI
C03598,13611.90873530867,2,5,1712.9520507261905,UPI
C03599,15280.985185294563,3,6,1803.6643008233912,Card
C03600,81008.17391106434,20,2,4778.146949144755,UPI
C03601,49107.196781368664,21,1,5439.989004709924,Card
C03602,61454.5937131811,10,0,5716.859329388574,UPI
C03603,68033.9234347369,15,1,4878.315121178872,Card
C03604,78719.28085538806,18,1,3214.446325624233,UPI
C03605,45531.07784413136,13,1,4677.920696988205,UPI
C03606,57892.74262502299,21,0,1954.5334782857472,UPI
C03607,69656.37329782988,23,1,1545.725625682995,Card
C03608,39028.35936247379,8,3,2670.339360550086,UPI
C03609,30185.527258283328,23,0,4098.997454790651,UPI
C03610,15553.525122071744,4,3,2550.533806102962,UPI
C03611,18120.152817182585,9,4,972.0344007002677,Card
C03612,74105.16336024122,22,2,4905.845818847047,Card
C03613,83208.67972636569,10,2,1970.611964757554,NetBanking
C03614,77856.41529653192,23,2,5753.034480309969,UPI
C03615,19297.092325557955,2,8,1189.7436300445288,Card
C03616,23555.433450174474,4,3,824.8313697723842,UPI
C03617,9581.802793153489,10,1,2377.2838061713983,UPI
C03618,27717.476063407077,11,1,2430.645638839702,Card
C03619,60954.333359095835,11,0,3750.387334779604,UPI
C03620,35278.19105989106,8,3,3434.588847055411,UPI
C03621,31600.485806498335,7,4,1246.9082752578088,UPI
C03622,73620.39811893366,19,2,5097.828343049873,UPI
C03623,63698.54865847358,8,0,1594.8270561197771,UPI
C03624,54725.21022059623,22,0,3232.523603666159,UPI
C03625,170397.2158908847,16,2,18015.889719289422,UPI
C03626,25625.021509915314,9,1,920.8158969177942,UPI
C03627,9786.19326098384,10,1,3183.6221450990492,UPI
C03628,89747.0737620316,11,1,5939.556134842959,Card
C03629,73178.09286705636,17,1,5678.588144392157,UPI
C03630,24622.507262318803,10,4,3562.3307798325927,UPI
C03631,17046.283393311835,1,7,2306.1638794872797,Card
C03632,20898.661565561306,3,2,1625.8857675897298,Card
C03633,10254.49039298623,6,3,1172.2001268669983,UPI
C03634,15864.519085990647,3,8,1251.4198048890385,Card
C03635,23195.455048018834,8,1,881.8415311229124,UPI
C03636,8959.20411778468,4,2,2768.9155064752276,NetBanking
C03637,10735.981643445772,8,4,1957.602025502112,UPI
C03638,29503.54544656458,8,2,2667.2114074593946,UPI
C03639,34694.412810673486,9,2,2239.597548648761,UPI
C03640,72334.65273414005,9,1,1485.686398362763,NetBanking
C03641,28893.173113424084,12,2,3360.067604164448,UPI
C03642,147718.64514719788,19,0,25184.71190391792,UPI
C03643,35153.29080867335,8,2,2274.878246702433,UPI
C03644,27066.105432588665,13,0,3298.3118992272907,NetBanking
C03645,80186.42626370912,17,2,2615.944926519379,UPI
C03646,6761.155928261092,6,8,1469.1552856150734,NetBanking
C03647,18983.46829489317,2,9,1573.531602253453,UPI
C03648,83571.15857906762,23,0,1081.6483016399084,UPI
C03649,27148.986688946497,11,1,2942.6468838380642,UPI
C03650,74681.88899246152,20,1,2582.545339305355,UPI
C03651,32509.07070913454,14,1,2571.151867034691,Card
C03652,71767.18764752123,24,1,1878.3337514836194,NetBanking
C03653,31199.408520554247,13,2,4061.443061820668,Card
C03654,87772.13854839533,13,0,26425.858172427073,Card
C03655,27754.2201088081,11,4,3364.2158984694197,NetBanking
C03656,76268.66084789319,12,2,3464.910605880031,Card
C03657,235331.14693934674,12,3,22861.496949781344,UPI
C03658,78922.2099056308,17,0,2302.3492618244436,NetBanking
C03659,59627.58557840904,14,2,2211.5190298642397,Card
C03660,20191.6349783041,7,3,1509.4310350066994,UPI
C03661,36012.337879460334,5,3,2122.3917462769805,UPI
C03662,34581.086764281026,10,3,3777.0905288805184,UPI
C03663,47642.11535285643,21,0,4912.786267501246,UPI
C03664,11806.87843276146,4,5,2493.0283295530526,UPI
C03665,12425.204013735933,1,8,2927.7092479574653,UPI
C03666,30475.043009197958,15,0,3852.875139271328,NetBanking
C03667,11167.808280692601,3,1,2399.8204531105303,UPI
C03668,86411.84885106237,12,0,4057.9628794053715,Card
C03669,13163.26609797073,3,5,1467.9489935896488,Card
C03670,84622.3690477936,14,2,2543.528355581393,UPI
C03671,10982.060246182493,8,4,2842.4593160667737,UPI
C03672,228859.84785664786,15,3,25984.059245597666,Card
C03673,30890.69659832548,8,4,2567.4984286899285,UPI
C03674,81691.74914906092,21,1,1893.0870899217748,Card
C03675,7923.70643266952,1,5,2897.0383247061704,UPI
C03676,74640.6507021437,21,0,1243.570878361813,Card
C03677,27923.17810745094,22,0,2904.0545390475563,UPI
C03678,14504.82937124325,5,1,2259.0045185590916,NetBanking
C03679,96707.77045215278,20,3,22123.33423139504,UPI
C03680,72065.23870502069,9,1,2915.6106253006183,UPI
C03681,37634.1288607227,3,2,876.2057552521699,UPI
C03682,12002.007915694236,4,2,3069.522371134657,UPI
C03683,8031.1960201890315,4,6,2127.3084561722453,UPI
C03684,60734.36062771724,23,1,1529.3718181721897,NetBanking
C03685,77466.45572188197,8,1,2202.956125453976,UPI
C03686,18054.757088343362,4,2,840.9703083416621,Card
C03687,15494.768878219762,2,4,1840.110569022874,UPI
C03688,29723.74804291011,7,1,2236.324853905225,Card
C03689,37272.043571826754,6,4,3623.523709993156,NetBanking
C03690,31855.202700317528,7,4,3624.347398389035,UPI
C03691,7179.550258016995,4,6,1654.344256457323,UPI
C03692,68611.53679555951,11,1,2136.1180892321577,UPI
C03693,42401.18323097138,20,2,4497.709752534902,UPI
C03694,10442.67346458443,9,4,2593.9521476595137,Card
C03695,84590.37128191763,20,2,2844.9330318880548,UPI
C03696,8265.86291473373,4,3,1897.214980001537,NetBanking
C03697,5047.277291678467,2,7,2516.51281095901,UPI
C03698,77737.54913438334,15,1,1571.93113518331,UPI
C03699,17872.824127496115,2,5,1335.4792047494527,UPI
C03700,28343.271838887817,23,0,2379.3705645881405,Card
C03701,11486.06529835015,3,5,2430.0265498217905,UPI
C03702,31540.576362807147,7,1,1086.540656559723,UPI
C03703,76360.9850781468,19,2,5966.21444355002,NetBanking
C03704,28772.80493777589,5,4,3097.447594589496,UPI
C03705,89806.9721627575,14,2,3379.9702891459324,Card
C03706,14223.66576307854,4,1,1989.3836518563107,UPI
C03707,22694.15169304617,10,4,2659.4133493368363,Card
C03708,17604.980862697594,11,1,3656.393324325578,Card
C03709,43314.89057085632,22,1,3662.5578137641805,UPI
C03710,30569.25085601978,8,4,2356.364436160804,UPI
C03711,32655.444231287038,3,2,3427.2854736126237,UPI
C03712,248826.63857107123,20,1,21018.188731387047,UPI
C03713,10288.925182453695,6,1,1578.6504813436427,UPI
C03714,76142.08562962493,19,0,4840.5551054710095,NetBanking
C03715,3032.9063735580676,1,3,1130.1255931649412,UPI
C03716,15423.358593046958,4,7,1419.0755185481428,UPI
C03717,38249.78612905602,11,1,1626.5413709593095,UPI
C03718,29483.13402132769,16,2,3708.287390585733,Card
C03719,26573.07889012402,10,4,2797.86243326558,Card
C03720,227241.85767600613,21,3,11011.060074127427,UPI
C03721,9886.75013883671,6,3,2359.3296618094673,UPI
C03722,12293.72347400125,4,3,3161.8660154980075,Card
C03723,78118.66707353672,15,1,1735.8791497999612,UPI
C03724,17546.167022102585,6,1,3330.567209496017,Card
C03725,14689.321837252057,11,1,3962.899239068112,UPI
C03726,86108.93885493444,18,2,3190.7661566482657,Card
C03727,15724.063874625153,4,4,2850.902794330053,UPI
C03728,13543.670644806822,3,6,1942.2795939539606,Card
C03729,8022.855160660971,10,1,3976.84945652872,UPI
C03730,23984.724596172862,8,2,1048.7253561895411,Card
C03731,52757.535810754314,10,0,1904.0518864664127,UPI
C03732,66836.25144380808,12,2,5103.418015882029,UPI
C03733,13229.091066893208,6,3,2384.250237422243,NetBanking
C03734,15591.644837162952,11,2,3412.982736958293,NetBanking
C03735,48967.26737810632,15,1,3754.156988638227,Card
C03736,18316.17298376144,5,9,2996.096841680772,Card
C03737,21903.567325441327,11,2,1844.565718239127,UPI
C03738,6424.042622132094,5,5,2846.2444257539155,UPI
C03739,39617.204758429754,8,1,3282.212795584284,Card
C03740,20510.35268066817,6,2,3204.0058361759275,Card
C03741,29128.308220232575,23,1,3565.937866795427,NetBanking
C03742,18802.00494531625,9,1,1299.0774231418798,UPI
C03743,82575.96899477647,9,0,4239.704284114583,UPI
C03744,35618.365641744036,4,3,3838.155704400688,UPI
C03745,203677.84639261095,12,0,11893.808018192629,UPI
C03746,74857.05711605577,9,0,5558.1353612101675,UPI
C03747,178772.14408866694,11,1,29240.13045166574,UPI
C03748,15721.287706441562,8,4,3676.909434380507,Card
C03749,18414.094627268023,3,2,2384.5879863964424,UPI
C03750,37790.98085465339,8,4,2621.3849245080346,UPI
C03751,31504.420867060147,4,3,1682.8252665360617,UPI
C03752,21657.554736811646,7,2,3796.620768538484,Card
C03753,29679.884108499216,7,3,1525.7055713599677,Card
C03754,84872.09395535244,24,2,2123.5851237799106,Card
C03755,82220.09412164608,9,1,3414.1183520982527,Card
C03756,35555.91696569239,23,0,3536.8213034905552,NetBanking
C03757,21956.59668057334,5,2,1447.6596507135116,UPI
C03758,41586.68195696562,10,1,4934.914001061989,Card
C03759,12517.86088291221,2,7,2099.7037878418487,UPI
C03760,8843.892126621988,1,9,1067.1999402662732,Card
C03761,72637.34953018188,18,0,5653.944274674291,UPI
C03762,28609.978710830976,10,4,3963.484927787266,Card
C03763,8173.874528836802,4,3,2586.136204610448,UPI
C03764,230264.83869214728,8,0,12199.883967691758,NetBanking
C03765,15381.01508407226,3,2,745.2885403964868,Card
C03766,29699.97058083431,6,1,3456.006651893838,Card
C03767,74642.86128693269,12,1,3537.9784091190418,Card
C03768,48945.93952941282,13,2,1330.2636586458234,Card
C03769,31132.588833285674,3,2,2688.1070253295575,Card
C03770,59914.877492535205,23,1,5034.701161644229,UPI
C03771,75764.68200837614,17,1,3598.9631813508345,UPI
C03772,27379.18588303409,6,1,3578.8728545523254,NetBanking
C03773,30925.50854806952,3,3,3246.3154664831804,Card
C03774,74796.89496879047,12,1,1853.5055897736133,UPI
C03775,58825.15968619253,14,1,4874.016436825631,UPI
C03776,3740.6841852696034,5,5,2416.3859434248907,UPI
C03777,19266.07698725463,8,3,3594.2983193635064,Card
C03778,39995.08348838118,8,4,715.4399274813496,UPI
C03779,39203.83927907884,6,3,3003.6809558762325,UPI
C03780,36571.36007258803,3,4,3032.566886273499,Card
C03781,36709.83880489743,14,0,4274.4232182357755,Card
C03782,33634.494760331974,6,4,2452.7976464670282,UPI
C03783,70205.57306414665,19,0,1912.213090268774,UPI
C03784,87097.44792371799,9,0,5045.550648071048,Card
C03785,51499.04136063492,24,0,4305.7315494821105,UPI
C03786,167093.34752292768,20,0,12342.860246949138,UPI
C03787,27652.65313736469,9,2,2981.1955649438737,UPI
C03788,41715.987901144574,13,1,1040.3400649029018,UPI
C03789,91598.18667936737,18,1,11553.102204683024,UPI
C03790,58508.38692367632,17,2,2634.832824727612,UPI
C03791,73042.6377402849,21,2,1145.7162847928162,Card
C03792,52181.136214778904,22,2,3724.5079061276247,UPI
C03793,25637.84583171458,10,2,2890.9850720443324,UPI
C03794,20889.772162815036,4,1,3134.8138279189243,UPI
C03795,35188.17890712067,13,1,2566.5796476283867,Card
C03796,69639.81844643381,10,2,4289.295372063047,UPI
C03797,39690.6103579325,8,4,3224.6395797493296,UPI
C03798,34014.46809683024,10,4,3983.226440253137,UPI
C03799,73131.08425358053,9,2,3275.640146331925,UPI
C03800,15874.605262047131,10,1,3221.8161281374128,Card
C03801,85638.56954666827,12,1,3859.6338066740764,UPI
C03802,7106.148686153425,6,7,942.5952454792741,NetBanking
C03803,74079.40428892689,20,2,3815.6680505345225,Card
C03804,86179.10087908855,12,3,22342.327977307617,UPI
C03805,87090.82830368838,11,1,3437.43819091967,Card
C03806,10017.293586960686,8,3,780.5898356430326,Card
C03807,38973.64860748852,11,3,3819.1698771771566,UPI
C03808,124155.00475096067,20,2,28852.941231257035,UPI
C03809,15695.444629012474,7,3,3368.8531683214082,UPI
C03810,49530.15446668661,22,2,4072.343080762746,Card
C03811,32300.5223932281,16,2,3573.5683369055673,UPI
C03812,29509.014259096715,11,1,1977.184287751674,Card
C03813,16707.549830449123,1,4,1786.1848584867298,Card
C03814,51203.8274769125,17,0,5085.528518564723,UPI
C03815,37289.86355876532,19,2,1133.4479052692539,Card
C03816,47096.742908615524,17,1,2518.5470579189014,UPI
C03817,8305.89114290827,2,4,2846.8930848094165,Card
C03818,30848.146690031757,6,2,3328.670671947113,UPI
C03819,13787.000439930616,4,5,2370.8699968944807,UPI
C03820,30652.629830845937,7,2,3177.3858801358333,UPI
C03821,88864.55861566504,17,1,2845.5146356217356,UPI
C03822,42127.213898174894,20,1,4036.5501461724575,Card
C03823,62001.41993377761,21,0,2471.6332555606587,UPI
C03824,38287.10227620946,11,4,3487.1500159477596,UPI
C03825,28252.2068903121,18,2,5301.2016301720205,UPI
C03826,70517.2324440575,18,2,2678.104487019533,UPI
C03827,10442.921570863964,2,7,1275.714395708274,Card
C03828,11751.55355743591,11,2,1075.50086240196,UPI
C03829,7349.527545026239,5,3,1122.445883166109,Card
C03830,16137.125654880441,6,1,2193.134852157593,UPI
C03831,6780.99927024647,4,8,2583.5299591994494,UPI
C03832,78982.75882701698,11,2,4913.607101113079,Card
C03833,15102.832738121575,5,2,2093.049165541255,UPI
C03834,72583.34551333607,11,1,2154.23806636977,UPI
C03835,83284.22012271042,10,0,4123.660010004769,UPI
C03836,13770.101439702823,10,1,1809.493860716825,Card
C03837,14347.199584074646,2,4,1099.7065736077259,Card
C03838,10176.117537009159,3,1,2788.1692679188786,UPI
C03839,23315.391911359664,3,1,1387.8928350523804,Card
C03840,26946.261879018522,10,2,1131.9153255600597,UPI
C03841,171953.16845831054,18,2,15439.30629125665,UPI
C03842,17751.228690032935,4,4,3085.468565404442,UPI
C03843,56878.920338838885,19,0,3987.5934931393053,UPI
C03844,14161.695004431514,8,1,2299.682319802679,Card
C03845,33862.734520785765,15,2,4876.723591026259,UPI
C03846,18945.04786853474,5,9,2219.121516225612,Card
C03847,34327.09270800726,7,4,3693.0645600579046,Card
C03848,32456.415596200208,8,4,1507.3001061103291,Card
C03849,23408.61779584884,5,2,2094.711749233629,NetBanking
C03850,63288.10786711893,14,0,5018.848321176603,UPI
C03851,31332.161195455417,23,1,3277.977427544354,UPI
C03852,33350.396202149976,14,2,5557.626721182051,Card
C03853,59135.02095255157,23,1,2088.251023355763,Card
C03854,207057.91975698152,15,3,27602.406469289203,UPI
C03855,22020.49482760348,7,2,2613.9190888547464,NetBanking
C03856,27865.38527764088,9,1,2687.2858223812214,UPI
C03857,50116.3799061984,21,1,4726.553818683017,Card
C03858,23367.565522364082,3,2,1264.7190400204704,UPI
C03859,84868.27657875133,17,1,3326.9904922448713,Card
C03860,37971.62409977996,5,3,3844.9594485665557,Card
C03861,14508.281652986017,10,3,3795.2937299281216,UPI
C03862,66217.91992134071,9,1,1155.1669007897965,Card
C03863,205282.89762910677,13,2,26462.613082462347,UPI
C03864,32680.63727651387,6,3,3642.8316112137513,Card
C03865,8450.607204402286,10,1,2767.812858380872,UPI
C03866,120189.81273850315,14,3,19986.14616195083,UPI
C03867,60766.352481902446,20,0,4201.273267193416,Card
C03868,81889.81315215823,24,0,2145.2859774979243,Card
C03869,24737.509799861375,7,1,3625.7242083692413,UPI
C03870,39098.48972512863,6,4,2349.8375571386628,UPI
C03871,69988.18911468732,18,2,3655.9569852839118,Card
C03872,31743.0103706952,8,4,2306.6956798988595,Card
C03873,80282.2644969842,17,1,2076.332958184068,Card
C03874,34604.685472284866,18,1,5760.25935838736,UPI
C03875,46790.06444699271,22,1,3492.1301658982666,Card
C03876,27031.635502269295,4,2,1629.9679925498126,UPI
C03877,7009.251809226063,4,5,1869.3847490873216,UPI
C03878,25678.38402653654,6,1,2096.6755736699497,NetBanking
C03879,32424.38659838507,5,2,2269.8193250397876,UPI
C03880,42454.574656515164,16,2,4048.941912473067,UPI
C03881,219088.53110748887,17,3,14083.387027973718,UPI
C03882,44797.18847743198,9,1,5826.803362114041,Card
C03883,29799.24378363017,22,1,4953.05048919559,UPI
C03884,50362.680712985544,20,2,4267.764065051995,Card
C03885,44748.30393138368,23,0,3165.5284920296053,UPI
C03886,18205.496369345157,1,9,2333.8853689944162,Card
C03887,24730.055028013252,5,3,1737.0202973584237,Card
C03888,29210.47337730398,4,2,2417.8108973716894,Card
C03889,84494.31362809049,16,0,1133.0438562247878,UPI
C03890,52411.60432572347,11,1,4878.343395873722,UPI
C03891,29924.2873720114,15,1,5029.989639964295,Card
C03892,39665.46389427746,6,4,2902.3063193046173,Card
C03893,205510.40632750472,14,0,29700.152079872332,UPI
C03894,87091.1322391771,11,0,4918.193980915062,Card
C03895,11749.175281864267,11,4,2768.768076048188,Card
C03896,33349.920517075705,5,2,3729.8493727403998,UPI
C03897,6053.728817243589,6,8,2058.0702299468053,UPI
C03898,54298.00401120361,10,2,5440.575884678021,UPI
C03899,33512.19408314652,6,4,3176.3149064528097,UPI
C03900,83002.79372796779,18,0,2084.7120181004743,UPI
C03901,4993.733240352201,2,7,1268.201602317521,UPI
C03902,32994.14038446646,9,3,1218.9470877788885,UPI
C03903,39177.584890602135,8,0,5975.1983655569675,UPI
C03904,9620.351649375287,9,2,2096.0313176821337,UPI
C03905,29242.55158485996,4,4,2645.3085212482683,UPI
C03906,31084.784374216742,3,1,3223.675226011283,Card
C03907,64978.570225354815,11,2,3894.078000606196,UPI
C03908,28535.289741357337,10,2,1720.9843270842919,UPI
C03909,18829.772905844904,10,2,2403.27809611237,UPI
C03910,19969.52662513949,10,1,909.0693479853722,Card
C03911,204499.77135872174,8,1,12646.584744769414,UPI
C03912,40308.88484420933,8,1,3952.302874266822,UPI
C03913,14325.272541427039,3,3,2090.5307416031083,UPI
C03914,33635.86589670565,8,3,3806.841043217084,UPI
C03915,25205.868869837243,8,4,1403.4076229797647,Card
C03916,77976.5360544416,20,0,2474.4227741721684,UPI
C03917,61058.1820741766,16,2,5488.754927543815,UPI
C03918,67667.48611513471,16,0,5586.544614681402,Card
C03919,19527.719814089625,9,1,954.6764024162583,Card
C03920,8405.30418190701,10,4,2342.710231008019,UPI
C03921,30596.0709844402,8,2,2534.7926986252096,Card
C03922,37096.10914102307,11,3,854.3474668608619,Card
C03923,78940.64391141832,24,0,3351.843869338289,Card
C03924,33033.837224938936,4,4,1198.974200633702,UPI
C03925,38564.968984866784,24,1,4966.544368605784,NetBanking
C03926,34195.809701911945,5,2,833.2467149529045,UPI
C03927,54339.14328067872,17,2,2308.3710353582364,NetBanking
C03928,75040.72445528726,23,0,2027.5611105583903,Card
C03929,59304.03528954285,16,1,3757.2682023512757,Card
C03930,18259.150875755848,3,4,2580.4866157286806,UPI
C03931,18571.21635145424,5,4,1817.6212817862577,UPI
C03932,34086.549992277054,9,3,3865.4702140839595,UPI
C03933,32671.209913789662,8,0,1462.213700238816,UPI
C03934,12000.722706957762,4,3,2483.838368750341,Card
C03935,245569.33674446263,8,2,12077.821777731788,UPI
C03936,61401.84178827166,20,2,4970.5412206012425,Card
C03937,49872.56962937016,15,2,4923.537727677682,Card
C03938,14245.350257312473,6,4,2775.636436518575,NetBanking
C03939,65412.701291203324,12,0,4205.047866586845,UPI
C03940,13751.290899609354,6,1,3418.0696079745867,UPI
C03941,82109.1173321066,24,1,5823.1414410818115,UPI
